# qcoord = 4
# qdih = 3

3 26 -1
3 27 -1
3 28 -1
3 29 -1
3 30 -1
3 31 -1
3 32 -1
3 33 -1
3 34 -1
3 35 -1
3 36 -1
3 37 -1
3 38 -1

4 0 -0
4 1 -1
4 2 -1
4 3 -1
4 4 -1
4 5 -1
4 6 -1
4 7 -1
4 8 -1
4 9 -1
4 10 -1
4 11 -1
4 12 -1
4 13 -1
4 14 -1
4 15 -1
4 16 -1
4 17 -1
4 18 -1
4 19 -1
4 20 -1
4 21 -1
4 22 -1
4 23 -1
4 24 -1
4 25 -1
4 26 -1
4 27 -1
4 28 -1
4 29 -1
4 30 -1
4 31 -1
4 32 -1
4 33 -1
4 34 -1
4 35 -1
4 36 -1
4 37 -1
4 38 -1

5 0 -0
5 1 -1
5 2 -1
5 3 -1
5 4 -1
5 5 -1
5 6 -1
5 7 -1
5 8 -1
5 9 -1
5 10 -1
5 11 -1
5 12 -1
5 13 -1
5 14 -1
5 15 -1
5 16 -1
5 17 -1
5 18 -1
5 19 -1
5 20 -1
5 21 -1
5 22 -1
5 23 -1
5 24 -1
5 25 -1
5 26 -1
5 27 -1
5 28 -1
5 29 -1
5 30 -1
5 31 -1
5 32 -1
5 33 -1
5 34 -1
5 35 -1
5 36 -1
5 37 -1
5 38 -1

6 0 -0
6 1 5.49306
6 2 -1
6 3 -1
6 4 -1
6 5 -1
6 6 -1
6 7 -1
6 8 -1
6 9 -1
6 10 -1
6 11 -1
6 12 -1
6 13 -1
6 14 -1
6 15 -1
6 16 -1
6 17 -1
6 18 -1
6 19 -1
6 20 -1
6 21 -1
6 22 -1
6 23 -1
6 24 -1
6 25 -1
6 26 -1
6 27 -1
6 28 -1
6 29 -1
6 30 -1
6 31 -1
6 32 -1
6 33 -1
6 34 -1
6 35 -1
6 36 -1
6 37 -1
6 38 -1

7 0 -0
7 1 5.49306
7 2 -1
7 3 -1
7 4 -1
7 5 -1
7 6 -1
7 7 -1
7 8 -1
7 9 -1
7 10 -1
7 11 -1
7 12 -1
7 13 -1
7 14 -1
7 15 -1
7 16 -1
7 17 -1
7 18 -1
7 19 -1
7 20 -1
7 21 -1
7 22 -1
7 23 -1
7 24 -1
7 25 -1
7 26 -1
7 27 -1
7 28 -1
7 29 -1
7 30 -1
7 31 -1
7 32 -1
7 33 -1
7 34 -1
7 35 -1
7 36 -1
7 37 -1
7 38 -1

8 0 -0
8 1 5.51323
8 2 -1
8 3 -1
8 4 -1
8 5 -1
8 6 -1
8 7 -1
8 8 -1
8 9 -1
8 10 -1
8 11 -1
8 12 -1
8 13 -1
8 14 -1
8 15 -1
8 16 -1
8 17 -1
8 18 -1
8 19 -1
8 20 -1
8 21 -1
8 22 -1
8 23 -1
8 24 -1
8 25 -1
8 26 -1
8 27 -1
8 28 -1
8 29 -1
8 30 -1
8 31 -1
8 32 -1
8 33 -1
8 34 -1
8 35 -1
8 36 -1
8 37 -1
8 38 -1

9 0 -0
9 1 5.53199
9 2 -1
9 3 -1
9 4 -1
9 5 -1
9 6 -1
9 7 -1
9 8 -1
9 9 -1
9 10 -1
9 11 -1
9 12 -1
9 13 -1
9 14 -1
9 15 -1
9 16 -1
9 17 -1
9 18 -1
9 19 -1
9 20 -1
9 21 -1
9 22 -1
9 23 -1
9 24 -1
9 25 -1
9 26 -1
9 27 -1
9 28 -1
9 29 -1
9 30 -1
9 31 -1
9 32 -1
9 33 -1
9 34 -1
9 35 -1
9 36 -1
9 37 -1
9 38 -1

10 0 -0
10 1 5.54879
10 2 8.7889
10 3 -1
10 4 -1
10 5 -1
10 6 -1
10 7 -1
10 8 -1
10 9 -1
10 10 -1
10 11 -1
10 12 -1
10 13 -1
10 14 -1
10 15 -1
10 16 -1
10 17 -1
10 18 -1
10 19 -1
10 20 -1
10 21 -1
10 22 -1
10 23 -1
10 24 -1
10 25 -1
10 26 -1
10 27 -1
10 28 -1
10 29 -1
10 30 -1
10 31 -1
10 32 -1
10 33 -1
10 34 -1
10 35 -1
10 36 -1
10 37 -1
10 38 -1

11 0 -0
11 1 5.56707
11 2 8.87624
11 3 -1
11 4 -1
11 5 -1
11 6 -1
11 7 -1
11 8 -1
11 9 -1
11 10 -1
11 11 -1
11 12 -1
11 13 -1
11 14 -1
11 15 -1
11 16 -1
11 17 -1
11 18 -1
11 19 -1
11 20 -1
11 21 -1
11 22 -1
11 23 -1
11 24 -1
11 25 -1
11 26 -1
11 27 -1
11 28 -1
11 29 -1
11 30 -1
11 31 -1
11 32 -1
11 33 -1
11 34 -1
11 35 -1
11 36 -1
11 37 -1
11 38 -1

12 0 -0
12 1 5.58347
12 2 8.9536
12 3 9.88751
12 4 -1
12 5 -1
12 6 -1
12 7 -1
12 8 -1
12 9 -1
12 10 -1
12 11 -1
12 12 -1
12 13 -1
12 14 -1
12 15 -1
12 16 -1
12 17 -1
12 18 -1
12 19 -1
12 20 -1
12 21 -1
12 22 -1
12 23 -1
12 24 -1
12 25 -1
12 26 -1
12 27 -1
12 28 -1
12 29 -1
12 30 -1
12 31 -1
12 32 -1
12 33 -1
12 34 -1
12 35 -1
12 36 -1
12 37 -1
12 38 -1

13 0 -0
13 1 5.60217
13 2 9.01166
13 3 9.88751
13 4 -1
13 5 -1
13 6 -1
13 7 -1
13 8 -1
13 9 -1
13 10 -1
13 11 -1
13 12 -1
13 13 -1
13 14 -1
13 15 -1
13 16 -1
13 17 -1
13 18 -1
13 19 -1
13 20 -1
13 21 -1
13 22 -1
13 23 -1
13 24 -1
13 25 -1
13 26 -1
13 27 -1
13 28 -1
13 29 -1
13 30 -1
13 31 -1
13 32 -1
13 33 -1
13 34 -1
13 35 -1
13 36 -1
13 37 -1
13 38 -1

14 0 -0
14 1 5.61752
14 2 9.08538
14 3 10.0504
14 4 -1
14 5 -1
14 6 -1
14 7 -1
14 8 -1
14 9 -1
14 10 -1
14 11 -1
14 12 -1
14 13 -1
14 14 -1
14 15 -1
14 16 -1
14 17 -1
14 18 -1
14 19 -1
14 20 -1
14 21 -1
14 22 -1
14 23 -1
14 24 -1
14 25 -1
14 26 -1
14 27 -1
14 28 -1
14 29 -1
14 30 -1
14 31 -1
14 32 -1
14 33 -1
14 34 -1
14 35 -1
14 36 -1
14 37 -1
14 38 -1

15 0 -0
15 1 5.63305
15 2 9.16284
15 3 10.3213
15 4 -1
15 5 -1
15 6 -1
15 7 -1
15 8 -1
15 9 -1
15 10 -1
15 11 -1
15 12 -1
15 13 -1
15 14 -1
15 15 -1
15 16 -1
15 17 -1
15 18 -1
15 19 -1
15 20 -1
15 21 -1
15 22 -1
15 23 -1
15 24 -1
15 25 -1
15 26 -1
15 27 -1
15 28 -1
15 29 -1
15 30 -1
15 31 -1
15 32 -1
15 33 -1
15 34 -1
15 35 -1
15 36 -1
15 37 -1
15 38 -1

16 0 -0
16 1 5.65515
16 2 9.24606
16 3 10.5783
16 4 13.1833
16 5 -1
16 6 -1
16 7 -1
16 8 -1
16 9 -1
16 10 -1
16 11 -1
16 12 -1
16 13 -1
16 14 -1
16 15 -1
16 16 -1
16 17 -1
16 18 -1
16 19 -1
16 20 -1
16 21 -1
16 22 -1
16 23 -1
16 24 -1
16 25 -1
16 26 -1
16 27 -1
16 28 -1
16 29 -1
16 30 -1
16 31 -1
16 32 -1
16 33 -1
16 34 -1
16 35 -1
16 36 -1
16 37 -1
16 38 -1

17 0 -0
17 1 5.65799
17 2 9.32141
17 3 10.7833
17 4 13.2622
17 5 -1
17 6 -1
17 7 -1
17 8 -1
17 9 -1
17 10 -1
17 11 -1
17 12 -1
17 13 -1
17 14 -1
17 15 -1
17 16 -1
17 17 -1
17 18 -1
17 19 -1
17 20 -1
17 21 -1
17 22 -1
17 23 -1
17 24 -1
17 25 -1
17 26 -1
17 27 -1
17 28 -1
17 29 -1
17 30 -1
17 31 -1
17 32 -1
17 33 -1
17 34 -1
17 35 -1
17 36 -1
17 37 -1
17 38 -1

18 0 -0
18 1 5.67715
18 2 9.3692
18 3 10.9944
18 4 13.3819
18 5 14.282
18 6 -1
18 7 -1
18 8 -1
18 9 -1
18 10 -1
18 11 -1
18 12 -1
18 13 -1
18 14 -1
18 15 -1
18 16 -1
18 17 -1
18 18 -1
18 19 -1
18 20 -1
18 21 -1
18 22 -1
18 23 -1
18 24 -1
18 25 -1
18 26 -1
18 27 -1
18 28 -1
18 29 -1
18 30 -1
18 31 -1
18 32 -1
18 33 -1
18 34 -1
18 35 -1
18 36 -1
18 37 -1
18 38 -1

19 0 -0
19 1 5.68185
19 2 9.44612
19 3 11.2055
19 4 13.5572
19 5 14.282
19 6 -1
19 7 -1
19 8 -1
19 9 -1
19 10 -1
19 11 -1
19 12 -1
19 13 -1
19 14 -1
19 15 -1
19 16 -1
19 17 -1
19 18 -1
19 19 -1
19 20 -1
19 21 -1
19 22 -1
19 23 -1
19 24 -1
19 25 -1
19 26 -1
19 27 -1
19 28 -1
19 29 -1
19 30 -1
19 31 -1
19 32 -1
19 33 -1
19 34 -1
19 35 -1
19 36 -1
19 37 -1
19 38 -1

20 0 -0
20 1 5.69714
20 2 9.50399
20 3 11.3572
20 4 13.6956
20 5 14.559
20 6 -1
20 7 -1
20 8 -1
20 9 -1
20 10 -1
20 11 -1
20 12 -1
20 13 -1
20 14 -1
20 15 -1
20 16 -1
20 17 -1
20 18 -1
20 19 -1
20 20 -1
20 21 -1
20 22 -1
20 23 -1
20 24 -1
20 25 -1
20 26 -1
20 27 -1
20 28 -1
20 29 -1
20 30 -1
20 31 -1
20 32 -1
20 33 -1
20 34 -1
20 35 -1
20 36 -1
20 37 -1
20 38 -1

21 0 -0
21 1 5.70215
21 2 9.55988
21 3 11.4927
21 4 13.9152
21 5 14.9175
21 6 -1
21 7 -1
21 8 -1
21 9 -1
21 10 -1
21 11 -1
21 12 -1
21 13 -1
21 14 -1
21 15 -1
21 16 -1
21 17 -1
21 18 -1
21 19 -1
21 20 -1
21 21 -1
21 22 -1
21 23 -1
21 24 -1
21 25 -1
21 26 -1
21 27 -1
21 28 -1
21 29 -1
21 30 -1
21 31 -1
21 32 -1
21 33 -1
21 34 -1
21 35 -1
21 36 -1
21 37 -1
21 38 -1

22 0 -0
22 1 5.69642
22 2 9.64584
22 3 11.6996
22 4 14.0941
22 5 15.2553
22 6 17.5778
22 7 -1
22 8 -1
22 9 -1
22 10 -1
22 11 -1
22 12 -1
22 13 -1
22 14 -1
22 15 -1
22 16 -1
22 17 -1
22 18 -1
22 19 -1
22 20 -1
22 21 -1
22 22 -1
22 23 -1
22 24 -1
22 25 -1
22 26 -1
22 27 -1
22 28 -1
22 29 -1
22 30 -1
22 31 -1
22 32 -1
22 33 -1
22 34 -1
22 35 -1
22 36 -1
22 37 -1
22 38 -1

23 0 -0
23 1 5.71852
23 2 9.69124
23 3 11.8113
23 4 14.2564
23 5 15.5741
23 6 17.6461
23 7 -1
23 8 -1
23 9 -1
23 10 -1
23 11 -1
23 12 -1
23 13 -1
23 14 -1
23 15 -1
23 16 -1
23 17 -1
23 18 -1
23 19 -1
23 20 -1
23 21 -1
23 22 -1
23 23 -1
23 24 -1
23 25 -1
23 26 -1
23 27 -1
23 28 -1
23 29 -1
23 30 -1
23 31 -1
23 32 -1
23 33 -1
23 34 -1
23 35 -1
23 36 -1
23 37 -1
23 38 -1

24 0 -0
24 1 5.72462
24 2 9.73241
24 3 11.8957
24 4 14.4466
24 5 15.8161
24 6 17.8165
24 7 18.6764
24 8 -1
24 9 -1
24 10 -1
24 11 -1
24 12 -1
24 13 -1
24 14 -1
24 15 -1
24 16 -1
24 17 -1
24 18 -1
24 19 -1
24 20 -1
24 21 -1
24 22 -1
24 23 -1
24 24 -1
24 25 -1
24 26 -1
24 27 -1
24 28 -1
24 29 -1
24 30 -1
24 31 -1
24 32 -1
24 33 -1
24 34 -1
24 35 -1
24 36 -1
24 37 -1
24 38 -1

25 0 -0
25 1 5.72656
25 2 9.75696
25 3 12.0451
25 4 14.6069
25 5 16.1504
25 6 18.0646
25 7 18.6764
25 8 -1
25 9 -1
25 10 -1
25 11 -1
25 12 -1
25 13 -1
25 14 -1
25 15 -1
25 16 -1
25 17 -1
25 18 -1
25 19 -1
25 20 -1
25 21 -1
25 22 -1
25 23 -1
25 24 -1
25 25 -1
25 26 -1
25 27 -1
25 28 -1
25 29 -1
25 30 -1
25 31 -1
25 32 -1
25 33 -1
25 34 -1
25 35 -1
25 36 -1
25 37 -1
25 38 -1

26 0 -0
26 1 5.73231
26 2 9.78206
26 3 12.1856
26 4 14.781
26 5 16.3537
26 6 18.333
26 7 19.1453
26 8 -1
26 9 -1
26 10 -1
26 11 -1
26 12 -1
26 13 -1
26 14 -1
26 15 -1
26 16 -1
26 17 -1
26 18 -1
26 19 -1
26 20 -1
26 21 -1
26 22 -1
26 23 -1
26 24 -1
26 25 -1
26 26 -1
26 27 -1
26 28 -1
26 29 -1
26 30 -1
26 31 -1
26 32 -1
26 33 -1
26 34 -1
26 35 -1
26 36 -1
26 37 -1
26 38 -1

27 0 -0
27 1 5.74299
27 2 9.83544
27 3 12.2821
27 4 14.9088
27 5 16.6481
27 6 18.5882
27 7 19.6291
27 8 -1
27 9 -1
27 10 -1
27 11 -1
27 12 -1
27 13 -1
27 14 -1
27 15 -1
27 16 -1
27 17 -1
27 18 -1
27 19 -1
27 20 -1
27 21 -1
27 22 -1
27 23 -1
27 24 -1
27 25 -1
27 26 -1
27 27 -1
27 28 -1
27 29 -1
27 30 -1
27 31 -1
27 32 -1
27 33 -1
27 34 -1
27 35 -1
27 36 -1
27 37 -1
27 38 -1

28 0 -0
28 1 5.75394
28 2 9.86987
28 3 12.453
28 4 15.0734
28 5 16.9008
28 6 18.9398
28 7 20.0437
28 8 21.9722
28 9 -1
28 10 -1
28 11 -1
28 12 -1
28 13 -1
28 14 -1
28 15 -1
28 16 -1
28 17 -1
28 18 -1
28 19 -1
28 20 -1
28 21 -1
28 22 -1
28 23 -1
28 24 -1
28 25 -1
28 26 -1
28 27 -1
28 28 -1
28 29 -1
28 30 -1
28 31 -1
28 32 -1
28 33 -1
28 34 -1
28 35 -1
28 36 -1
28 37 -1
28 38 -1

29 0 -0
29 1 5.75392
29 2 9.91839
29 3 12.5
29 4 15.2695
29 5 17.1058
29 6 19.1031
29 7 20.422
29 8 22.1042
29 9 -1
29 10 -1
29 11 -1
29 12 -1
29 13 -1
29 14 -1
29 15 -1
29 16 -1
29 17 -1
29 18 -1
29 19 -1
29 20 -1
29 21 -1
29 22 -1
29 23 -1
29 24 -1
29 25 -1
29 26 -1
29 27 -1
29 28 -1
29 29 -1
29 30 -1
29 31 -1
29 32 -1
29 33 -1
29 34 -1
29 35 -1
29 36 -1
29 37 -1
29 38 -1

30 0 -0
30 1 5.7552
30 2 9.96922
30 3 12.6052
30 4 15.3385
30 5 17.2678
30 6 19.3142
30 7 20.7906
30 8 22.39
30 9 23.0709
30 10 -1
30 11 -1
30 12 -1
30 13 -1
30 14 -1
30 15 -1
30 16 -1
30 17 -1
30 18 -1
30 19 -1
30 20 -1
30 21 -1
30 22 -1
30 23 -1
30 24 -1
30 25 -1
30 26 -1
30 27 -1
30 28 -1
30 29 -1
30 30 -1
30 31 -1
30 32 -1
30 33 -1
30 34 -1
30 35 -1
30 36 -1
30 37 -1
30 38 -1

31 0 -0
31 1 5.76626
31 2 9.98563
31 3 12.6275
31 4 15.5012
31 5 17.5315
31 6 19.6052
31 7 21.1503
31 8 22.7031
31 9 23.4539
31 10 -1
31 11 -1
31 12 -1
31 13 -1
31 14 -1
31 15 -1
31 16 -1
31 17 -1
31 18 -1
31 19 -1
31 20 -1
31 21 -1
31 22 -1
31 23 -1
31 24 -1
31 25 -1
31 26 -1
31 27 -1
31 28 -1
31 29 -1
31 30 -1
31 31 -1
31 32 -1
31 33 -1
31 34 -1
31 35 -1
31 36 -1
31 37 -1
31 38 -1

32 0 -0
32 1 5.78381
32 2 10.0258
32 3 12.8007
32 4 15.5397
32 5 17.5699
32 6 19.8985
32 7 21.4244
32 8 23.0051
32 9 24.0298
32 10 -1
32 11 -1
32 12 -1
32 13 -1
32 14 -1
32 15 -1
32 16 -1
32 17 -1
32 18 -1
32 19 -1
32 20 -1
32 21 -1
32 22 -1
32 23 -1
32 24 -1
32 25 -1
32 26 -1
32 27 -1
32 28 -1
32 29 -1
32 30 -1
32 31 -1
32 32 -1
32 33 -1
32 34 -1
32 35 -1
32 36 -1
32 37 -1
32 38 -1

33 0 -0
33 1 5.77189
33 2 10.0986
33 3 12.8713
33 4 15.661
33 5 17.8122
33 6 19.9997
33 7 21.7065
33 8 23.3977
33 9 24.5116
33 10 25.2681
33 11 -1
33 12 -1
33 13 -1
33 14 -1
33 15 -1
33 16 -1
33 17 -1
33 18 -1
33 19 -1
33 20 -1
33 21 -1
33 22 -1
33 23 -1
33 24 -1
33 25 -1
33 26 -1
33 27 -1
33 28 -1
33 29 -1
33 30 -1
33 31 -1
33 32 -1
33 33 -1
33 34 -1
33 35 -1
33 36 -1
33 37 -1
33 38 -1

34 0 -0
34 1 5.78009
34 2 10.1188
34 3 12.9784
34 4 15.9237
34 5 18.0045
34 6 20.2604
34 7 21.9878
34 8 23.6528
34 9 24.906
34 10 25.6922
34 11 -1
34 12 -1
34 13 -1
34 14 -1
34 15 -1
34 16 -1
34 17 -1
34 18 -1
34 19 -1
34 20 -1
34 21 -1
34 22 -1
34 23 -1
34 24 -1
34 25 -1
34 26 -1
34 27 -1
34 28 -1
34 29 -1
34 30 -1
34 31 -1
34 32 -1
34 33 -1
34 34 -1
34 35 -1
34 36 -1
34 37 -1
34 38 -1

35 0 -0
35 1 5.79085
35 2 10.158
35 3 13.0053
35 4 16.0067
35 5 18.2473
35 6 20.4548
35 7 22.2352
35 8 23.9699
35 9 25.3432
35 10 26.2153
35 11 -1
35 12 -1
35 13 -1
35 14 -1
35 15 -1
35 16 -1
35 17 -1
35 18 -1
35 19 -1
35 20 -1
35 21 -1
35 22 -1
35 23 -1
35 24 -1
35 25 -1
35 26 -1
35 27 -1
35 28 -1
35 29 -1
35 30 -1
35 31 -1
35 32 -1
35 33 -1
35 34 -1
35 35 -1
35 36 -1
35 37 -1
35 38 -1

36 0 -0
36 1 5.80635
36 2 10.1793
36 3 13.1691
36 4 16.0061
36 5 18.3826
36 6 20.6873
36 7 22.5482
36 8 24.2798
36 9 25.6871
36 10 26.7043
36 11 -1
36 12 -1
36 13 -1
36 14 -1
36 15 -1
36 16 -1
36 17 -1
36 18 -1
36 19 -1
36 20 -1
36 21 -1
36 22 -1
36 23 -1
36 24 -1
36 25 -1
36 26 -1
36 27 -1
36 28 -1
36 29 -1
36 30 -1
36 31 -1
36 32 -1
36 33 -1
36 34 -1
36 35 -1
36 36 -1
36 37 -1
36 38 -1

37 0 -0
37 1 5.81692
37 2 10.205
37 3 13.1821
37 4 16.1769
37 5 18.2677
37 6 20.8679
37 7 22.8056
37 8 24.5437
37 9 25.9635
37 10 27.1435
37 11 28.5639
37 12 -1
37 13 -1
37 14 -1
37 15 -1
37 16 -1
37 17 -1
37 18 -1
37 19 -1
37 20 -1
37 21 -1
37 22 -1
37 23 -1
37 24 -1
37 25 -1
37 26 -1
37 27 -1
37 28 -1
37 29 -1
37 30 -1
37 31 -1
37 32 -1
37 33 -1
37 34 -1
37 35 -1
37 36 -1
37 37 -1
37 38 -1

38 0 -0
38 1 5.8042
38 2 10.233
38 3 13.2653
38 4 16.2903
38 5 18.6972
38 6 20.9654
38 7 22.9936
38 8 24.8508
38 9 26.3393
38 10 27.5288
38 11 28.8085
38 12 -1
38 13 -1
38 14 -1
38 15 -1
38 16 -1
38 17 -1
38 18 -1
38 19 -1
38 20 -1
38 21 -1
38 22 -1
38 23 -1
38 24 -1
38 25 -1
38 26 -1
38 27 -1
38 28 -1
38 29 -1
38 30 -1
38 31 -1
38 32 -1
38 33 -1
38 34 -1
38 35 -1
38 36 -1
38 37 -1
38 38 -1

39 0 -0
39 1 5.81855
39 2 10.2725
39 3 13.4307
39 4 16.3302
39 5 18.7186
39 6 21.1075
39 7 23.2663
39 8 25.0401
39 9 26.6234
39 10 27.8793
39 11 29.1262
39 12 29.6625
39 13 -1
39 14 -1
39 15 -1
39 16 -1
39 17 -1
39 18 -1
39 19 -1
39 20 -1
39 21 -1
39 22 -1
39 23 -1
39 24 -1
39 25 -1
39 26 -1
39 27 -1
39 28 -1
39 29 -1
39 30 -1
39 31 -1
39 32 -1
39 33 -1
39 34 -1
39 35 -1
39 36 -1
39 37 -1
39 38 -1

40 0 -0
40 1 5.81976
40 2 10.3114
40 3 13.4364
40 4 16.5479
40 5 18.8833
40 6 21.3852
40 7 23.49
40 8 25.3056
40 9 26.9243
40 10 28.2365
40 11 29.4813
40 12 30.0065
40 13 -1
40 14 -1
40 15 -1
40 16 -1
40 17 -1
40 18 -1
40 19 -1
40 20 -1
40 21 -1
40 22 -1
40 23 -1
40 24 -1
40 25 -1
40 26 -1
40 27 -1
40 28 -1
40 29 -1
40 30 -1
40 31 -1
40 32 -1
40 33 -1
40 34 -1
40 35 -1
40 36 -1
40 37 -1
40 38 -1

41 0 -0
41 1 5.84172
41 2 10.2972
41 3 13.3977
41 4 16.5801
41 5 19.1967
41 6 21.5063
41 7 23.711
41 8 25.497
41 9 27.2171
41 10 28.6162
41 11 29.8069
41 12 30.5114
41 13 -1
41 14 -1
41 15 -1
41 16 -1
41 17 -1
41 18 -1
41 19 -1
41 20 -1
41 21 -1
41 22 -1
41 23 -1
41 24 -1
41 25 -1
41 26 -1
41 27 -1
41 28 -1
41 29 -1
41 30 -1
41 31 -1
41 32 -1
41 33 -1
41 34 -1
41 35 -1
41 36 -1
41 37 -1
41 38 -1

42 0 -0
42 1 5.85297
42 2 10.3395
42 3 13.4681
42 4 16.6362
42 5 19.2322
42 6 21.7208
42 7 23.8306
42 8 25.7547
42 9 27.6145
42 10 28.8799
42 11 30.1664
42 12 30.982
42 13 31.8598
42 14 -1
42 15 -1
42 16 -1
42 17 -1
42 18 -1
42 19 -1
42 20 -1
42 21 -1
42 22 -1
42 23 -1
42 24 -1
42 25 -1
42 26 -1
42 27 -1
42 28 -1
42 29 -1
42 30 -1
42 31 -1
42 32 -1
42 33 -1
42 34 -1
42 35 -1
42 36 -1
42 37 -1
42 38 -1

43 0 -0
43 1 5.85481
43 2 10.3945
43 3 13.4694
43 4 16.6996
43 5 19.2499
43 6 21.9738
43 7 23.9724
43 8 26.0752
43 9 27.7102
43 10 29.2046
43 11 30.462
43 12 31.4223
43 13 32.3547
43 14 -1
43 15 -1
43 16 -1
43 17 -1
43 18 -1
43 19 -1
43 20 -1
43 21 -1
43 22 -1
43 23 -1
43 24 -1
43 25 -1
43 26 -1
43 27 -1
43 28 -1
43 29 -1
43 30 -1
43 31 -1
43 32 -1
43 33 -1
43 34 -1
43 35 -1
43 36 -1
43 37 -1
43 38 -1

44 0 -0
44 1 5.86711
44 2 10.44
44 3 13.5655
44 4 16.7852
44 5 19.2041
44 6 22.0701
44 7 24.2735
44 8 26.1423
44 9 27.9957
44 10 29.4703
44 11 30.796
44 12 31.879
44 13 32.8042
44 14 -1
44 15 -1
44 16 -1
44 17 -1
44 18 -1
44 19 -1
44 20 -1
44 21 -1
44 22 -1
44 23 -1
44 24 -1
44 25 -1
44 26 -1
44 27 -1
44 28 -1
44 29 -1
44 30 -1
44 31 -1
44 32 -1
44 33 -1
44 34 -1
44 35 -1
44 36 -1
44 37 -1
44 38 -1

45 0 -0
45 1 5.84424
45 2 10.4389
45 3 13.67
45 4 16.9779
45 5 19.7711
45 6 22.103
45 7 24.7089
45 8 26.5601
45 9 28.2384
45 10 29.7895
45 11 31.1873
45 12 32.3084
45 13 33.2412
45 14 34.057
45 15 -1
45 16 -1
45 17 -1
45 18 -1
45 19 -1
45 20 -1
45 21 -1
45 22 -1
45 23 -1
45 24 -1
45 25 -1
45 26 -1
45 27 -1
45 28 -1
45 29 -1
45 30 -1
45 31 -1
45 32 -1
45 33 -1
45 34 -1
45 35 -1
45 36 -1
45 37 -1
45 38 -1

46 0 -0
46 1 5.87658
46 2 10.4615
46 3 13.8939
46 4 16.9373
46 5 19.8001
46 6 22.266
46 7 24.2751
46 8 26.8293
46 9 28.5783
46 10 30.1069
46 11 31.5266
46 12 32.5912
46 13 33.656
46 14 34.5164
46 15 -1
46 16 -1
46 17 -1
46 18 -1
46 19 -1
46 20 -1
46 21 -1
46 22 -1
46 23 -1
46 24 -1
46 25 -1
46 26 -1
46 27 -1
46 28 -1
46 29 -1
46 30 -1
46 31 -1
46 32 -1
46 33 -1
46 34 -1
46 35 -1
46 36 -1
46 37 -1
46 38 -1

47 0 -0
47 1 5.89378
47 2 10.474
47 3 14.0194
47 4 16.9967
47 5 19.9977
47 6 22.4708
47 7 24.7894
47 8 27.0989
47 9 28.796
47 10 30.5272
47 11 31.8546
47 12 32.9578
47 13 34.0736
47 14 34.9398
47 15 -1
47 16 -1
47 17 -1
47 18 -1
47 19 -1
47 20 -1
47 21 -1
47 22 -1
47 23 -1
47 24 -1
47 25 -1
47 26 -1
47 27 -1
47 28 -1
47 29 -1
47 30 -1
47 31 -1
47 32 -1
47 33 -1
47 34 -1
47 35 -1
47 36 -1
47 37 -1
47 38 -1

48 0 -0
48 1 5.87173
48 2 10.5381
48 3 13.9258
48 4 17.1473
48 5 19.595
48 6 22.5982
48 7 24.7873
48 8 27.1998
48 9 29.0372
48 10 30.7434
48 11 32.1342
48 12 33.282
48 13 34.4948
48 14 35.3904
48 15 36.2542
48 16 -1
48 17 -1
48 18 -1
48 19 -1
48 20 -1
48 21 -1
48 22 -1
48 23 -1
48 24 -1
48 25 -1
48 26 -1
