# f = 6.10352e-05

2 41 -1
2 42 -1
2 43 -1
2 44 -1
2 45 -1
2 46 -1
2 47 -1
2 48 -1
2 49 -1
2 50 -1

3 0 6.87915
3 1 -1
3 2 -1
3 3 -1
3 4 -1
3 5 -1
3 6 -1
3 7 -1
3 8 -1
3 9 -1
3 10 -1
3 11 -1
3 12 -1
3 13 -1
3 14 -1
3 15 -1
3 16 -1
3 17 -1
3 18 -1
3 19 -1
3 20 -1
3 21 -1
3 22 -1
3 23 -1
3 24 -1
3 25 -1
3 26 -1
3 27 -1
3 28 -1
3 29 -1
3 30 -1
3 31 -1
3 32 -1
3 33 -1
3 34 -1
3 35 -1
3 36 -1
3 37 -1
3 38 -1
3 39 -1
3 40 -1
3 41 -1
3 42 -1
3 43 -1
3 44 -1
3 45 -1
3 46 -1
3 47 -1
3 48 -1
3 49 -1
3 50 -1

4 0 8.13947
4 1 3.8974
4 2 -1
4 3 -1
4 4 -1
4 5 -1
4 6 -1
4 7 -1
4 8 -1
4 9 -1
4 10 -1
4 11 -1
4 12 -1
4 13 -1
4 14 -1
4 15 -1
4 16 -1
4 17 -1
4 18 -1
4 19 -1
4 20 -1
4 21 -1
4 22 -1
4 23 -1
4 24 -1
4 25 -1
4 26 -1
4 27 -1
4 28 -1
4 29 -1
4 30 -1
4 31 -1
4 32 -1
4 33 -1
4 34 -1
4 35 -1
4 36 -1
4 37 -1
4 38 -1
4 39 -1
4 40 -1
4 41 -1
4 42 -1
4 43 -1
4 44 -1
4 45 -1
4 46 -1
4 47 -1
4 48 -1
4 49 -1
4 50 -1

5 0 9.45062
5 1 5.83142
5 2 -1
5 3 -1
5 4 -1
5 5 -1
5 6 -1
5 7 -1
5 8 -1
5 9 -1
5 10 -1
5 11 -1
5 12 -1
5 13 -1
5 14 -1
5 15 -1
5 16 -1
5 17 -1
5 18 -1
5 19 -1
5 20 -1
5 21 -1
5 22 -1
5 23 -1
5 24 -1
5 25 -1
5 26 -1
5 27 -1
5 28 -1
5 29 -1
5 30 -1
5 31 -1
5 32 -1
5 33 -1
5 34 -1
5 35 -1
5 36 -1
5 37 -1
5 38 -1
5 39 -1
5 40 -1
5 41 -1
5 42 -1
5 43 -1
5 44 -1
5 45 -1
5 46 -1
5 47 -1
5 48 -1
5 49 -1
5 50 -1

6 0 10.7913
6 1 7.61902
6 2 -1
6 3 -1
6 4 -1
6 5 -1
6 6 -1
6 7 -1
6 8 -1
6 9 -1
6 10 -1
6 11 -1
6 12 -1
6 13 -1
6 14 -1
6 15 -1
6 16 -1
6 17 -1
6 18 -1
6 19 -1
6 20 -1
6 21 -1
6 22 -1
6 23 -1
6 24 -1
6 25 -1
6 26 -1
6 27 -1
6 28 -1
6 29 -1
6 30 -1
6 31 -1
6 32 -1
6 33 -1
6 34 -1
6 35 -1
6 36 -1
6 37 -1
6 38 -1
6 39 -1
6 40 -1
6 41 -1
6 42 -1
6 43 -1
6 44 -1
6 45 -1
6 46 -1
6 47 -1
6 48 -1
6 49 -1
6 50 -1

7 0 12.1588
7 1 9.30176
7 2 4.43988
7 3 -1
7 4 -1
7 5 -1
7 6 -1
7 7 -1
7 8 -1
7 9 -1
7 10 -1
7 11 -1
7 12 -1
7 13 -1
7 14 -1
7 15 -1
7 16 -1
7 17 -1
7 18 -1
7 19 -1
7 20 -1
7 21 -1
7 22 -1
7 23 -1
7 24 -1
7 25 -1
7 26 -1
7 27 -1
7 28 -1
7 29 -1
7 30 -1
7 31 -1
7 32 -1
7 33 -1
7 34 -1
7 35 -1
7 36 -1
7 37 -1
7 38 -1
7 39 -1
7 40 -1
7 41 -1
7 42 -1
7 43 -1
7 44 -1
7 45 -1
7 46 -1
7 47 -1
7 48 -1
7 49 -1
7 50 -1

8 0 13.5496
8 1 10.927
8 2 6.69312
8 3 -1
8 4 -1
8 5 -1
8 6 -1
8 7 -1
8 8 -1
8 9 -1
8 10 -1
8 11 -1
8 12 -1
8 13 -1
8 14 -1
8 15 -1
8 16 -1
8 17 -1
8 18 -1
8 19 -1
8 20 -1
8 21 -1
8 22 -1
8 23 -1
8 24 -1
8 25 -1
8 26 -1
8 27 -1
8 28 -1
8 29 -1
8 30 -1
8 31 -1
8 32 -1
8 33 -1
8 34 -1
8 35 -1
8 36 -1
8 37 -1
8 38 -1
8 39 -1
8 40 -1
8 41 -1
8 42 -1
8 43 -1
8 44 -1
8 45 -1
8 46 -1
8 47 -1
8 48 -1
8 49 -1
8 50 -1

9 0 14.9616
9 1 12.5163
9 2 8.70789
9 3 -1
9 4 -1
9 5 -1
9 6 -1
9 7 -1
9 8 -1
9 9 -1
9 10 -1
9 11 -1
9 12 -1
9 13 -1
9 14 -1
9 15 -1
9 16 -1
9 17 -1
9 18 -1
9 19 -1
9 20 -1
9 21 -1
9 22 -1
9 23 -1
9 24 -1
9 25 -1
9 26 -1
9 27 -1
9 28 -1
9 29 -1
9 30 -1
9 31 -1
9 32 -1
9 33 -1
9 34 -1
9 35 -1
9 36 -1
9 37 -1
9 38 -1
9 39 -1
9 40 -1
9 41 -1
9 42 -1
9 43 -1
9 44 -1
9 45 -1
9 46 -1
9 47 -1
9 48 -1
9 49 -1
9 50 -1

10 0 16.3629
10 1 14.0679
10 2 10.6045
10 3 5.39465
10 4 -1
10 5 -1
10 6 -1
10 7 -1
10 8 -1
10 9 -1
10 10 -1
10 11 -1
10 12 -1
10 13 -1
10 14 -1
10 15 -1
10 16 -1
10 17 -1
10 18 -1
10 19 -1
10 20 -1
10 21 -1
10 22 -1
10 23 -1
10 24 -1
10 25 -1
10 26 -1
10 27 -1
10 28 -1
10 29 -1
10 30 -1
10 31 -1
10 32 -1
10 33 -1
10 34 -1
10 35 -1
10 36 -1
10 37 -1
10 38 -1
10 39 -1
10 40 -1
10 41 -1
10 42 -1
10 43 -1
10 44 -1
10 45 -1
10 46 -1
10 47 -1
10 48 -1
10 49 -1
10 50 -1

11 0 17.763
11 1 15.6513
11 2 12.4131
11 3 7.86359
11 4 -1
11 5 -1
11 6 -1
11 7 -1
11 8 -1
11 9 -1
11 10 -1
11 11 -1
11 12 -1
11 13 -1
11 14 -1
11 15 -1
11 16 -1
11 17 -1
11 18 -1
11 19 -1
11 20 -1
11 21 -1
11 22 -1
11 23 -1
11 24 -1
11 25 -1
11 26 -1
11 27 -1
11 28 -1
11 29 -1
11 30 -1
11 31 -1
11 32 -1
11 33 -1
11 34 -1
11 35 -1
11 36 -1
11 37 -1
11 38 -1
11 39 -1
11 40 -1
11 41 -1
11 42 -1
11 43 -1
11 44 -1
11 45 -1
11 46 -1
11 47 -1
11 48 -1
11 49 -1
11 50 -1

12 0 19.1711
12 1 17.2005
12 2 14.1815
12 3 10.0921
12 4 3.52313
12 5 -1
12 6 -1
12 7 -1
12 8 -1
12 9 -1
12 10 -1
12 11 -1
12 12 -1
12 13 -1
12 14 -1
12 15 -1
12 16 -1
12 17 -1
12 18 -1
12 19 -1
12 20 -1
12 21 -1
12 22 -1
12 23 -1
12 24 -1
12 25 -1
12 26 -1
12 27 -1
12 28 -1
12 29 -1
12 30 -1
12 31 -1
12 32 -1
12 33 -1
12 34 -1
12 35 -1
12 36 -1
12 37 -1
12 38 -1
12 39 -1
12 40 -1
12 41 -1
12 42 -1
12 43 -1
12 44 -1
12 45 -1
12 46 -1
12 47 -1
12 48 -1
12 49 -1
12 50 -1

13 0 20.5746
13 1 18.7222
13 2 15.8935
13 3 12.1289
13 4 6.8576
13 5 -1
13 6 -1
13 7 -1
13 8 -1
13 9 -1
13 10 -1
13 11 -1
13 12 -1
13 13 -1
13 14 -1
13 15 -1
13 16 -1
13 17 -1
13 18 -1
13 19 -1
13 20 -1
13 21 -1
13 22 -1
13 23 -1
13 24 -1
13 25 -1
13 26 -1
13 27 -1
13 28 -1
13 29 -1
13 30 -1
13 31 -1
13 32 -1
13 33 -1
13 34 -1
13 35 -1
13 36 -1
13 37 -1
13 38 -1
13 39 -1
13 40 -1
13 41 -1
13 42 -1
13 43 -1
13 44 -1
13 45 -1
13 46 -1
13 47 -1
13 48 -1
13 49 -1
13 50 -1

14 0 21.9691
14 1 20.2493
14 2 17.5732
14 3 14.0616
14 4 9.3786
14 5 -1
14 6 -1
14 7 -1
14 8 -1
14 9 -1
14 10 -1
14 11 -1
14 12 -1
14 13 -1
14 14 -1
14 15 -1
14 16 -1
14 17 -1
14 18 -1
14 19 -1
14 20 -1
14 21 -1
14 22 -1
14 23 -1
14 24 -1
14 25 -1
14 26 -1
14 27 -1
14 28 -1
14 29 -1
14 30 -1
14 31 -1
14 32 -1
14 33 -1
14 34 -1
14 35 -1
14 36 -1
14 37 -1
14 38 -1
14 39 -1
14 40 -1
14 41 -1
14 42 -1
14 43 -1
14 44 -1
14 45 -1
14 46 -1
14 47 -1
14 48 -1
14 49 -1
14 50 -1

15 0 23.3748
15 1 21.7673
15 2 19.2216
15 3 15.8685
15 4 11.6254
15 5 5.5835
15 6 -1
15 7 -1
15 8 -1
15 9 -1
15 10 -1
15 11 -1
15 12 -1
15 13 -1
15 14 -1
15 15 -1
15 16 -1
15 17 -1
15 18 -1
15 19 -1
15 20 -1
15 21 -1
15 22 -1
15 23 -1
15 24 -1
15 25 -1
15 26 -1
15 27 -1
15 28 -1
15 29 -1
15 30 -1
15 31 -1
15 32 -1
15 33 -1
15 34 -1
15 35 -1
15 36 -1
15 37 -1
15 38 -1
15 39 -1
15 40 -1
15 41 -1
15 42 -1
15 43 -1
15 44 -1
15 45 -1
15 46 -1
15 47 -1
15 48 -1
15 49 -1
15 50 -1

16 0 24.7722
16 1 23.265
16 2 20.8344
16 3 17.6704
16 4 13.7115
16 5 8.47668
16 6 -1
16 7 -1
16 8 -1
16 9 -1
16 10 -1
16 11 -1
16 12 -1
16 13 -1
16 14 -1
16 15 -1
16 16 -1
16 17 -1
16 18 -1
16 19 -1
16 20 -1
16 21 -1
16 22 -1
16 23 -1
16 24 -1
16 25 -1
16 26 -1
16 27 -1
16 28 -1
16 29 -1
16 30 -1
16 31 -1
16 32 -1
16 33 -1
16 34 -1
16 35 -1
16 36 -1
16 37 -1
16 38 -1
16 39 -1
16 40 -1
16 41 -1
16 42 -1
16 43 -1
16 44 -1
16 45 -1
16 46 -1
16 47 -1
16 48 -1
16 49 -1
16 50 -1

17 0 26.1698
17 1 24.7448
17 2 22.4327
17 3 19.4387
17 4 15.6978
17 5 10.9838
17 6 3.96417
17 7 -1
17 8 -1
17 9 -1
17 10 -1
17 11 -1
17 12 -1
17 13 -1
17 14 -1
17 15 -1
17 16 -1
17 17 -1
17 18 -1
17 19 -1
17 20 -1
17 21 -1
17 22 -1
17 23 -1
17 24 -1
17 25 -1
17 26 -1
17 27 -1
17 28 -1
17 29 -1
17 30 -1
17 31 -1
17 32 -1
17 33 -1
17 34 -1
17 35 -1
17 36 -1
17 37 -1
17 38 -1
17 39 -1
17 40 -1
17 41 -1
17 42 -1
17 43 -1
17 44 -1
17 45 -1
17 46 -1
17 47 -1
17 48 -1
17 49 -1
17 50 -1

18 0 27.5496
18 1 26.2101
18 2 24.0042
18 3 21.1299
18 4 17.6014
18 5 13.2469
18 6 7.38666
18 7 -1
18 8 -1
18 9 -1
18 10 -1
18 11 -1
18 12 -1
18 13 -1
18 14 -1
18 15 -1
18 16 -1
18 17 -1
18 18 -1
18 19 -1
18 20 -1
18 21 -1
18 22 -1
18 23 -1
18 24 -1
18 25 -1
18 26 -1
18 27 -1
18 28 -1
18 29 -1
18 30 -1
18 31 -1
18 32 -1
18 33 -1
18 34 -1
18 35 -1
18 36 -1
18 37 -1
18 38 -1
18 39 -1
18 40 -1
18 41 -1
18 42 -1
18 43 -1
18 44 -1
18 45 -1
18 46 -1
18 47 -1
18 48 -1
18 49 -1
18 50 -1

19 0 28.9105
19 1 27.6623
19 2 25.5574
19 3 22.8168
19 4 19.455
19 5 15.3543
19 6 10.1893
19 7 -1
19 8 -1
19 9 -1
19 10 -1
19 11 -1
19 12 -1
19 13 -1
19 14 -1
19 15 -1
19 16 -1
19 17 -1
19 18 -1
19 19 -1
19 20 -1
19 21 -1
19 22 -1
19 23 -1
19 24 -1
19 25 -1
19 26 -1
19 27 -1
19 28 -1
19 29 -1
19 30 -1
19 31 -1
19 32 -1
19 33 -1
19 34 -1
19 35 -1
19 36 -1
19 37 -1
19 38 -1
19 39 -1
19 40 -1
19 41 -1
19 42 -1
19 43 -1
19 44 -1
19 45 -1
19 46 -1
19 47 -1
19 48 -1
19 49 -1
19 50 -1

20 0 30.277
20 1 29.1168
20 2 27.0839
20 3 24.46
20 4 21.2516
20 5 17.396
20 6 12.6967
20 7 6.21631
20 8 -1
20 9 -1
20 10 -1
20 11 -1
20 12 -1
20 13 -1
20 14 -1
20 15 -1
20 16 -1
20 17 -1
20 18 -1
20 19 -1
20 20 -1
20 21 -1
20 22 -1
20 23 -1
20 24 -1
20 25 -1
20 26 -1
20 27 -1
20 28 -1
20 29 -1
20 30 -1
20 31 -1
20 32 -1
20 33 -1
20 34 -1
20 35 -1
20 36 -1
20 37 -1
20 38 -1
20 39 -1
20 40 -1
20 41 -1
20 42 -1
20 43 -1
20 44 -1
20 45 -1
20 46 -1
20 47 -1
20 48 -1
20 49 -1
20 50 -1

21 0 31.6313
21 1 30.5479
21 2 28.6116
21 3 26.1002
21 4 23.0009
21 5 19.3554
21 6 14.9474
21 7 9.38464
21 8 -1
21 9 -1
21 10 -1
21 11 -1
21 12 -1
21 13 -1
21 14 -1
21 15 -1
21 16 -1
21 17 -1
21 18 -1
21 19 -1
21 20 -1
21 21 -1
21 22 -1
21 23 -1
21 24 -1
21 25 -1
21 26 -1
21 27 -1
21 28 -1
21 29 -1
21 30 -1
21 31 -1
21 32 -1
21 33 -1
21 34 -1
21 35 -1
21 36 -1
21 37 -1
21 38 -1
21 39 -1
21 40 -1
21 41 -1
21 42 -1
21 43 -1
21 44 -1
21 45 -1
21 46 -1
21 47 -1
21 48 -1
21 49 -1
21 50 -1

22 0 32.9603
22 1 31.9501
22 2 30.1072
22 3 27.6976
22 4 24.7432
22 5 21.2414
22 6 17.1414
22 7 12.0249
22 8 4.89941
22 9 -1
22 10 -1
22 11 -1
22 12 -1
22 13 -1
22 14 -1
22 15 -1
22 16 -1
22 17 -1
22 18 -1
22 19 -1
22 20 -1
22 21 -1
22 22 -1
22 23 -1
22 24 -1
22 25 -1
22 26 -1
22 27 -1
22 28 -1
22 29 -1
22 30 -1
22 31 -1
22 32 -1
22 33 -1
22 34 -1
22 35 -1
22 36 -1
22 37 -1
22 38 -1
22 39 -1
22 40 -1
22 41 -1
22 42 -1
22 43 -1
22 44 -1
22 45 -1
22 46 -1
22 47 -1
22 48 -1
22 49 -1
22 50 -1

23 0 34.2898
23 1 33.3544
23 2 31.57
23 3 29.2666
23 4 26.4069
23 5 23.0884
23 6 19.1771
23 7 14.5242
23 8 8.36584
23 9 -1
23 10 -1
23 11 -1
23 12 -1
23 13 -1
23 14 -1
23 15 -1
23 16 -1
23 17 -1
23 18 -1
23 19 -1
23 20 -1
23 21 -1
23 22 -1
23 23 -1
23 24 -1
23 25 -1
23 26 -1
23 27 -1
23 28 -1
23 29 -1
23 30 -1
23 31 -1
23 32 -1
23 33 -1
23 34 -1
23 35 -1
23 36 -1
23 37 -1
23 38 -1
23 39 -1
23 40 -1
23 41 -1
23 42 -1
23 43 -1
23 44 -1
23 45 -1
23 46 -1
23 47 -1
23 48 -1
23 49 -1
23 50 -1

24 0 35.601
24 1 34.7491
24 2 33.0383
24 3 30.8064
24 4 28.0763
24 5 24.8682
24 6 21.1507
24 7 16.7871
24 8 11.3836
24 9 2.98547
24 10 -1
24 11 -1
24 12 -1
24 13 -1
24 14 -1
24 15 -1
24 16 -1
24 17 -1
24 18 -1
24 19 -1
24 20 -1
24 21 -1
24 22 -1
24 23 -1
24 24 -1
24 25 -1
24 26 -1
24 27 -1
24 28 -1
24 29 -1
24 30 -1
24 31 -1
24 32 -1
24 33 -1
24 34 -1
24 35 -1
24 36 -1
24 37 -1
24 38 -1
24 39 -1
24 40 -1
24 41 -1
24 42 -1
24 43 -1
24 44 -1
24 45 -1
24 46 -1
24 47 -1
24 48 -1
24 49 -1
24 50 -1

25 0 36.9064
25 1 36.1107
25 2 34.4792
25 3 32.3229
25 4 29.7057
25 5 26.6039
25 6 23.0681
25 7 18.9308
25 8 13.9855
25 9 7.32794
25 10 -1
25 11 -1
25 12 -1
25 13 -1
25 14 -1
25 15 -1
25 16 -1
25 17 -1
25 18 -1
25 19 -1
25 20 -1
25 21 -1
25 22 -1
25 23 -1
25 24 -1
25 25 -1
25 26 -1
25 27 -1
25 28 -1
25 29 -1
25 30 -1
25 31 -1
25 32 -1
25 33 -1
25 34 -1
25 35 -1
25 36 -1
25 37 -1
25 38 -1
25 39 -1
25 40 -1
25 41 -1
25 42 -1
25 43 -1
25 44 -1
25 45 -1
25 46 -1
25 47 -1
25 48 -1
25 49 -1
25 50 -1

26 0 38.1907
26 1 37.4712
26 2 35.9142
26 3 33.8632
26 4 31.3071
26 5 28.346
26 6 24.9166
26 7 21.0046
26 8 16.4075
26 9 10.6426
26 10 -1
26 11 -1
26 12 -1
26 13 -1
26 14 -1
26 15 -1
26 16 -1
26 17 -1
26 18 -1
26 19 -1
26 20 -1
26 21 -1
26 22 -1
26 23 -1
26 24 -1
26 25 -1
26 26 -1
26 27 -1
26 28 -1
26 29 -1
26 30 -1
26 31 -1
26 32 -1
26 33 -1
26 34 -1
26 35 -1
26 36 -1
26 37 -1
26 38 -1
26 39 -1
26 40 -1
26 41 -1
26 42 -1
26 43 -1
26 44 -1
26 45 -1
26 46 -1
26 47 -1
26 48 -1
26 49 -1
26 50 -1

27 0 39.4575
27 1 38.8155
27 2 37.3394
27 3 35.357
27 4 32.9053
27 5 30.0555
27 6 26.7473
27 7 22.9998
27 8 18.6672
27 9 13.4403
27 10 6.40637
27 11 -1
27 12 -1
27 13 -1
27 14 -1
27 15 -1
27 16 -1
27 17 -1
27 18 -1
27 19 -1
27 20 -1
27 21 -1
27 22 -1
27 23 -1
27 24 -1
27 25 -1
27 26 -1
27 27 -1
27 28 -1
27 29 -1
27 30 -1
27 31 -1
27 32 -1
27 33 -1
27 34 -1
27 35 -1
27 36 -1
27 37 -1
27 38 -1
27 39 -1
27 40 -1
27 41 -1
27 42 -1
27 43 -1
27 44 -1
27 45 -1
27 46 -1
27 47 -1
27 48 -1
27 49 -1
27 50 -1

28 0 40.6991
28 1 40.1417
28 2 38.7474
28 3 36.8169
28 4 34.4636
28 5 31.7135
28 6 28.5512
28 7 24.9449
28 8 20.8224
28 9 15.9434
28 10 9.90192
28 11 -1
28 12 -1
28 13 -1
28 14 -1
28 15 -1
28 16 -1
28 17 -1
28 18 -1
28 19 -1
28 20 -1
28 21 -1
28 22 -1
28 23 -1
28 24 -1
28 25 -1
28 26 -1
28 27 -1
28 28 -1
28 29 -1
28 30 -1
28 31 -1
28 32 -1
28 33 -1
28 34 -1
28 35 -1
28 36 -1
28 37 -1
28 38 -1
28 39 -1
28 40 -1
28 41 -1
28 42 -1
28 43 -1
28 44 -1
28 45 -1
28 46 -1
28 47 -1
28 48 -1
28 49 -1
28 50 -1

29 0 41.9454
29 1 41.4377
29 2 40.1326
29 3 38.2587
29 4 35.9952
29 5 33.337
29 6 30.3127
29 7 26.8359
29 8 22.8721
29 9 18.3588
29 10 12.7762
29 11 5.16724
29 12 -1
29 13 -1
29 14 -1
29 15 -1
29 16 -1
29 17 -1
29 18 -1
29 19 -1
29 20 -1
29 21 -1
29 22 -1
29 23 -1
29 24 -1
29 25 -1
29 26 -1
29 27 -1
29 28 -1
29 29 -1
29 30 -1
29 31 -1
29 32 -1
29 33 -1
29 34 -1
29 35 -1
29 36 -1
29 37 -1
29 38 -1
29 39 -1
29 40 -1
29 41 -1
29 42 -1
29 43 -1
29 44 -1
29 45 -1
29 46 -1
29 47 -1
29 48 -1
29 49 -1
29 50 -1

30 0 43.1778
30 1 42.7213
30 2 41.4882
30 3 39.7085
30 4 37.4968
30 5 34.9652
30 6 31.9879
30 7 28.6868
30 8 24.8857
30 9 20.5545
30 10 15.4636
30 11 9.06421
30 12 -1
30 13 -1
30 14 -1
30 15 -1
30 16 -1
30 17 -1
30 18 -1
30 19 -1
30 20 -1
30 21 -1
30 22 -1
30 23 -1
30 24 -1
30 25 -1
30 26 -1
30 27 -1
30 28 -1
30 29 -1
30 30 -1
30 31 -1
30 32 -1
30 33 -1
30 34 -1
30 35 -1
30 36 -1
30 37 -1
30 38 -1
30 39 -1
30 40 -1
30 41 -1
30 42 -1
30 43 -1
30 44 -1
30 45 -1
30 46 -1
30 47 -1
30 48 -1
30 49 -1
30 50 -1

31 0 44.3926
31 1 43.9951
31 2 42.8161
31 3 41.1328
31 4 38.9849
31 5 36.5375
31 6 33.6954
31 7 30.4498
31 8 26.8692
31 9 22.6659
31 10 17.918
31 11 12.1536
31 12 3.62732
31 13 -1
31 14 -1
31 15 -1
31 16 -1
31 17 -1
31 18 -1
31 19 -1
31 20 -1
31 21 -1
31 22 -1
31 23 -1
31 24 -1
31 25 -1
31 26 -1
31 27 -1
31 28 -1
31 29 -1
31 30 -1
31 31 -1
31 32 -1
31 33 -1
31 34 -1
31 35 -1
31 36 -1
31 37 -1
31 38 -1
31 39 -1
31 40 -1
31 41 -1
31 42 -1
31 43 -1
31 44 -1
31 45 -1
31 46 -1
31 47 -1
31 48 -1
31 49 -1
31 50 -1

32 0 45.5894
32 1 45.2521
32 2 44.1455
32 3 42.5103
32 4 40.4665
32 5 38.0543
32 6 35.309
32 7 32.2059
32 8 28.7426
32 9 24.7847
32 10 20.2237
32 11 14.9113
32 12 7.85248
32 13 -1
32 14 -1
32 15 -1
32 16 -1
32 17 -1
32 18 -1
32 19 -1
32 20 -1
32 21 -1
32 22 -1
32 23 -1
32 24 -1
32 25 -1
32 26 -1
32 27 -1
32 28 -1
32 29 -1
32 30 -1
32 31 -1
32 32 -1
32 33 -1
32 34 -1
32 35 -1
32 36 -1
32 37 -1
32 38 -1
32 39 -1
32 40 -1
32 41 -1
32 42 -1
32 43 -1
32 44 -1
32 45 -1
32 46 -1
32 47 -1
32 48 -1
32 49 -1
32 50 -1

33 0 46.7589
33 1 46.4938
33 2 45.44
33 3 43.895
33 4 41.9122
33 5 39.5882
33 6 36.916
33 7 33.8997
33 8 30.5542
33 9 26.8041
33 10 22.498
33 11 17.4601
33 12 11.3551
33 13 -1
33 14 -1
33 15 -1
33 16 -1
33 17 -1
33 18 -1
33 19 -1
33 20 -1
33 21 -1
33 22 -1
33 23 -1
33 24 -1
33 25 -1
33 26 -1
33 27 -1
33 28 -1
33 29 -1
33 30 -1
33 31 -1
33 32 -1
33 33 -1
33 34 -1
33 35 -1
33 36 -1
33 37 -1
33 38 -1
33 39 -1
33 40 -1
33 41 -1
33 42 -1
33 43 -1
33 44 -1
33 45 -1
33 46 -1
33 47 -1
33 48 -1
33 49 -1
33 50 -1

34 0 47.9109
34 1 47.7134
34 2 46.7229
34 3 45.2349
34 4 43.3309
34 5 41.0807
34 6 38.4927
34 7 35.5853
34 8 32.3334
34 9 28.7429
34 10 24.6527
34 11 19.9366
34 12 14.3522
34 13 7.08075
34 14 -1
34 15 -1
34 16 -1
34 17 -1
34 18 -1
34 19 -1
34 20 -1
34 21 -1
34 22 -1
34 23 -1
34 24 -1
34 25 -1
34 26 -1
34 27 -1
34 28 -1
34 29 -1
34 30 -1
34 31 -1
34 32 -1
34 33 -1
34 34 -1
34 35 -1
34 36 -1
34 37 -1
34 38 -1
34 39 -1
34 40 -1
34 41 -1
34 42 -1
34 43 -1
34 44 -1
34 45 -1
34 46 -1
34 47 -1
34 48 -1
34 49 -1
34 50 -1

35 0 49.0444
35 1 48.9127
35 2 47.9824
35 3 46.5436
35 4 44.715
35 5 42.5527
35 6 40.0497
35 7 37.218
35 8 34.0933
35 9 30.5822
35 10 26.7234
35 11 22.2338
35 12 17.0566
35 13 10.6798
35 14 -1
35 15 -1
35 16 -1
35 17 -1
35 18 -1
35 19 -1
35 20 -1
35 21 -1
35 22 -1
35 23 -1
35 24 -1
35 25 -1
35 26 -1
35 27 -1
35 28 -1
35 29 -1
35 30 -1
35 31 -1
35 32 -1
35 33 -1
35 34 -1
35 35 -1
35 36 -1
35 37 -1
35 38 -1
35 39 -1
35 40 -1
35 41 -1
35 42 -1
35 43 -1
35 44 -1
35 45 -1
35 46 -1
35 47 -1
35 48 -1
35 49 -1
35 50 -1

36 0 50.1448
36 1 50.0834
36 2 49.2293
36 3 47.8558
36 4 46.0703
36 5 43.9857
36 6 41.5851
36 7 38.8384
36 8 35.7863
36 9 32.4138
36 10 28.6575
36 11 24.4522
36 12 19.5681
36 13 13.7759
36 14 5.92053
36 15 -1
36 16 -1
36 17 -1
36 18 -1
36 19 -1
36 20 -1
36 21 -1
36 22 -1
36 23 -1
36 24 -1
36 25 -1
36 26 -1
36 27 -1
36 28 -1
36 29 -1
36 30 -1
36 31 -1
36 32 -1
36 33 -1
36 34 -1
36 35 -1
36 36 -1
36 37 -1
36 38 -1
36 39 -1
36 40 -1
36 41 -1
36 42 -1
36 43 -1
36 44 -1
36 45 -1
36 46 -1
36 47 -1
36 48 -1
36 49 -1
36 50 -1

37 0 51.2224
37 1 51.2204
37 2 50.4387
37 3 49.1421
37 4 47.4446
37 5 45.3936
37 6 43.0709
37 7 40.4285
37 8 37.4892
37 9 34.186
37 10 30.5861
37 11 26.5684
37 12 21.941
37 13 16.5856
37 14 9.91241
37 15 -1
37 16 -1
37 17 -1
37 18 -1
37 19 -1
37 20 -1
37 21 -1
37 22 -1
37 23 -1
37 24 -1
37 25 -1
37 26 -1
